corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-cze	CS0009_1860_Formanek-Cinovesky_Smirena-vina	CS0009	Formánek-Činoveský, Jan	Smířená vina	1809	1878	M	NA	1860	NA	NA	1860	NA	NA	cs	39691	NA	NA	short	low	T2
ELTeC-cze	CS0079_1909_Winter_Mistr-Kampanus	CS0079	Winter, Zikmund	Mistr Kampanus	1846	1912	M	viaf:32047458	1909	NA	NA	1909	National Library of the Czech Republic	NA	cs	143493	NA	NA	long	unspecified	T4
ELTeC-cze	CS0082_1912_Salda_Zivot-ironicky	CS0082	Šalda, František Xaver	Život ironický a jiné povídky, povídka Život ironický	1867	1937	M	viaf:14783197	1912	NA	NA	1912	National Library of the Czech Republic	NA	cs	20306	NA	NA	short	unspecified	T4
ELTeC-cze	CS0053_1890_Slama_Rytir-Kobylka	CS0053	Sláma, František	Rytíř Kobylka	1850	1917	M	viaf:51683557	1890	NA	NA	1890	National Library of the Czech Republic	NA	cs	57436	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0038_1878_Stroupeznicky_Cavani	CS0038	Stroupežnický, Ladislav	Cavani	1850	1892	M	viaf:3910920	1878	NA	NA	1878	National Library of the Czech Republic	NA	cs	30160	NA	NA	short	unspecified	T2
ELTeC-cze	CS0015_1874_Vavra_Ratmir	CS0015	Vávra, Jan	Ratmír	1843	1900	M	NA	1874	NA	NA	1874	National Library of the Czech Republic	NA	cs	13749	NA	NA	short	low	T2
ELTeC-cze	CS0045_1887_Arbes_Kandidati-existence	CS0045	Arbes, Jakub	Kandidáti existence	1840	1914	M	viaf:54185097	1887	NA	NA	1887	National Library of the Czech Republic	NA	cs	70210	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0077_1908_Malirova_Pravo-na-stesti	CS0077	Malířová, Helena	Právo na štěstí	1877	1940	F	viaf:47255955	1908	NA	NA	1908	National Library of the Czech Republic	NA	cs	66595	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0032_1872_Stankovsky_Kral-a-biskup	CS0032	Stankovský, Josef Jiří	Král a biskup	1844	1879	M	53331568	1872	NA	NA	1872	National Library of the Czech Republic	NA	cs	71073	NA	NA	medium	unspecified	T2
ELTeC-cze	CS0068_1899_Zahradnik-Brodsky_Rodina-Sillerova	CS0068	Zahradník-Brodský, Bohumil	Rodina Šillerova	1862	1939	M	viaf:63896409	1899	NA	NA	1899	National Library of the Czech Republic	NA	cs	76428	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0073_1902_Hrdina_Vlastni-silou	CS0073	Hrdina, Josef Leopold	Vlastní silou	1856	1933	M	viaf:170539218	1902	NA	NA	1902	National Library of the Czech Republic	NA	cs	64397	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0027_1858_Pfleger-Moravsky_Dva-umelci	CS0027	Pfleger-Moravský, Gustav	Dva umělci	1833	1875	M	viaf:72907969	1858	NA	NA	1858	National Library of the Czech Republic	NA	cs	36735	NA	NA	short	unspecified	T1
ELTeC-cze	CS0036_1878_Arbes_Newtonuv-mozek	CS0036	Arbes, Jakub	Newtonův mozek	1840	1914	M	viaf:54185097	1878	NA	NA	1878	National Library of the Czech Republic	NA	cs	21065	NA	NA	short	unspecified	T2
ELTeC-cze	CS0074_1892_Heller_Roman-na-mori	CS0074	Heller, Servác	Román na moři	1845	1922	M	viaf:48419087	1892	NA	NA	1892	National Library of the Czech Republic	NA	cs	53840	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0022_1896_Kuchar_Paserova-Anezka	CS0022	Kuchař, Josef	Pašerova Anežka	1847	1926	M	NA	1896	NA	NA	1896	National Library of the Czech Republic	NA	cs	14820	NA	NA	short	low	T3
ELTeC-cze	CS0060_1894_Rais_Zapadli-vlastenci	CS0060	Rais, Karel Václav	Zapadlí vlastenci	1859	1926	M	viaf:50033731	1894	NA	NA	1894	National Library of the Czech Republic	NA	cs	97871	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0002_1857_Janda-Cidlinsky_Jaroslav	CS0002	Janda Cidlinský, Bohumil	Jaroslav	1831	1875	M	NA	1857	NA	NA	1857	National Library of the Czech Republic	NA	cs	27738	NA	NA	short	low	T1
ELTeC-cze	CS0099_1909_Kopal_Apostol-trhanu	CS0099	Kopal, Petr	Apoštol trhanů	1834	1917	M	viaf:83780260	1909	NA	NA	1909	National Library of the Czech Republic	NA	cs	47563	NA	NA	short	unspecified	T4
ELTeC-cze	CS0031_1870_Sabina_Ozivene-hroby	CS0031	Sabina, Karel	Oživené hroby	1813	1877	M	viaf:42003196	1870	NA	NA	1870	National Library of the Czech Republic	NA	cs	50143	NA	NA	medium	unspecified	T2
ELTeC-cze	CS0064_1896_Klostermann_Sklari	CS0064	Klostermann, Karel	Skláři	1848	1923	M	viaf:810251	1896	NA	NA	1896	National Library of the Czech Republic	NA	cs	82716	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0086_1915_Karas_Do-ctyr-artikulu	CS0086	Karas, Josef František	Do čtyř artikulů	1876	1931	M	viaf:56481130	1915	NA	NA	1915	National Library of the Czech Republic	NA	cs	114075	NA	NA	long	unspecified	T4
ELTeC-cze	CS0094_1918_Vlasakova_Myslivcova-dceruska	CS0094	Vlasáková, Julie	Myslivcova dceruška	1860	1931	F	viaf:83957886	1918	NA	NA	1918	National Library of the Czech Republic	NA	cs	34603	NA	NA	short	unspecified	T4
ELTeC-cze	CS0070_1899_Rais_Zapad	CS0070	Rais, Karel Václav	Západ	1859	1926	M	viaf:50033731	1899	NA	NA	1899	National Library of the Czech Republic	NA	cs	81096	NA	NA	medium	unspecified	T3
